,bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,lotAreaUnit,lotAreaValue,newConstructionType,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,zipcode,zpid,listing_sub_type.is_newHome,zestimate,listing_sub_type.is_FSBA,listing_sub_type.is_comingSoon,datePriceChanged,group_type,priceChange,priceReduction,priceSuffix,providerListingID,unit,videoCount,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,listing_sub_type.is_bankOwned
312,2.0,4.0,Indian Harbour Beach,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/709bc7e5b168a19f17027a1be68a45f8-p_e.jpg,False,True,False,False,False,False,False,28.167925,2290.0,-80.60427,sqft,8712.0,,645000.0,645000.0,3528.0,False,FL,509 Carriage Rd,554400.0,616840000.0,32937,43459164,,642500.0,True,,,,,,,,,,Sun. 12-2pm,True,"[{'open_house_end': 1707688800000, 'open_house_start': 1707681600000}]",
313,2.0,4.0,Palm Bay,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b9b2014fe912cc470cce11af312a6996-p_e.jpg,False,True,False,False,False,False,False,28.003698,2236.0,-80.68343,acres,0.27999999999999997,,447900.0,447900.0,2209.0,False,FL,220 Abalone Rd NW,319160.0,618606000.0,32907,80779080,,438700.0,True,,,,,,,,,,,,,
314,4.0,4.0,Melbourne,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0fe71c93898fb71ac0edca4739718258-p_e.jpg,False,True,False,True,False,False,False,28.190968,2601.0,-80.72773,,,BUILDER_PLAN,604900.0,604900.0,4200.0,False,FL,"Peyton Plan, Pangea",,638777000.0,32940,2061994019,True,584800.0,,,1699689600000.0,BUILDER_COMMUNITY,1000.0,,+,29796585,# FA7LFI,,,,,
315,2.0,4.0,Palm Bay,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b705c1dc5ad3444322bf23de8dd260f1-p_e.jpg,False,True,False,True,False,False,False,28.003277,1876.0,-80.74045,,,BUILDER_PLAN,382900.0,382900.0,2350.0,False,FL,"Maple Plan, St. Johns Preserve",,660624000.0,32907,2059416153,True,375600.0,,,1705219200000.0,BUILDER_COMMUNITY,5000.0,,+,29299335,# 6X2ZAK,,,,,
316,2.0,4.0,Palm Bay,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1e5a985e60cd17a23308a02dcfb26acd-p_e.jpg,False,True,False,False,False,False,False,27.951675,1800.0,-80.64536,sqft,10454.0,BUILDER_SPEC,349000.0,349000.0,1643.0,False,FL,1871 Radcliff Ave SE,25000.0,,32909,104087930,True,336400.0,,,,,,,,,,,,,,
317,2.0,4.0,Palm Bay,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e71df40433f9f695e10d797e25e818aa-p_e.jpg,False,True,False,False,False,False,False,27.951504,1800.0,-80.645195,sqft,10019.0,BUILDER_SPEC,349000.0,349000.0,1643.0,False,FL,1881 Radcliff Ave SE,25000.0,,32909,104085403,True,336400.0,,,,,,,,,,,,,,
318,4.0,5.0,Merritt Island,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8d3ee75ccbdaa8f5c0c22ba08284353e-p_e.jpg,False,True,False,False,False,False,False,28.194788,4303.0,-80.63236,acres,0.44000000000000006,,1750000.0,1750000.0,6317.0,False,FL,9140 S Tropical Trl,1164340.0,663624000.0,32952,338575296,,1712900.0,True,,,,,,,,,,,,,
319,2.0,3.0,Palm Bay,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a081c4316ffa5e0890b8efe7c6d3c38c-p_e.jpg,False,True,False,False,False,False,False,27.983446,1062.0,-80.66233,sqft,10018.8,,219000.0,219000.0,1599.0,False,FL,378 Brickell St SE,148170.0,669293000.0,32909,43512492,,213800.0,True,,,,,,,,,,,,,
320,2.0,4.0,Titusville,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/02258320c4c691e0a423af9386fb3cb0-p_e.jpg,False,True,False,False,False,False,False,28.579758,1471.0,-80.81894,acres,0.27999999999999997,,279900.0,279900.0,1861.0,False,FL,3172 Barna Ave,186440.0,678984000.0,32780,43380927,,272800.0,True,,,,,,,,,,,,,
321,4.0,4.0,Melbourne Beach,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/aa802dd1285c4171e6c635ca74a25582-p_e.jpg,False,True,False,False,False,False,False,28.07631,2129.0,-80.56307,acres,0.42000000000000004,,1100000.0,1100000.0,,False,FL,300 Banyan Way,667480.0,689387000.0,32951,43506246,,,True,,,,,,,,,,,,,
322,5.0,5.0,Melbourne Beach,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5eac7e5cf43fe677595043806446e8f4-p_e.jpg,False,True,False,False,False,False,False,27.966087,3692.0,-80.50732,acres,0.8199954086317722,,5700000.0,5700000.0,16272.0,False,FL,5795 Highway A1a,1994470.0,691566000.0,32951,43519523,,5462100.0,True,,,,,,,,,,,,,
323,2.0,2.0,Melbourne,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b66948053015d17371598f8edf92dc80-p_e.jpg,False,True,False,False,False,False,False,28.143423,1079.0,-80.6571,sqft,4791.6,,305000.0,305000.0,1755.0,False,FL,2221 Breezy Cir,206860.0,692778000.0,32935,43461876,,294100.0,True,,,,,,,,,,,,,
324,3.0,3.0,Melbourne Beach,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/94c0ce6206d49bd072999444d70acd72-p_e.jpg,False,True,False,False,False,False,False,28.027534,2434.0,-80.54009,acres,0.32,,768900.0,768900.0,4147.0,False,FL,165 Beachwood Blvd,606910.0,696749000.0,32951,43508489,,748500.0,True,,,,,,,,,,,,,
325,2.0,3.0,Palm Bay,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/910c8420a0a24e0a06bde760cd6f98bd-p_e.jpg,False,True,False,True,False,False,False,27.90551,1756.0,-80.6385,,,BUILDER_PLAN,317990.0,317990.0,2250.0,False,FL,"Eastham Plan, Cypress Bay West",,699230000.0,32909,2059441062,True,314000.0,,,1699948800000.0,BUILDER_COMMUNITY,-16000.0,"$16,000 (Nov 14)",+,29795368,# J079JA,,,,,
326,2.0,3.0,Melbourne,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/dec9195a5f170b4e13b3467dffeed166-p_e.jpg,False,True,False,False,False,False,False,28.17265,912.0,-80.66574,sqft,7840.8,,277000.0,277000.0,,False,FL,2613 Coventry Rd,184690.0,699914000.0,32935,43451090,,,True,,,,,,,,,,,,,
327,2.0,3.0,Merritt Island,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7e7ee61f4b2ef01abe452a9e69e75955-p_e.jpg,False,True,False,True,False,False,False,28.467985,2066.0,-80.6777,,,BUILDER_PLAN,486900.0,486900.0,2915.0,False,FL,"Melody Plan, Island Forest Preserve",,700504000.0,32953,2066394090,True,474200.0,,,1704787200000.0,BUILDER_COMMUNITY,-30000.0,"$30,000 (Jan 9)",+,29572133,# YHL6W2,,,,,
328,3.0,4.0,Palm Bay,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/41e74f6517ab320642026dc69963381f-p_e.jpg,False,True,False,False,False,False,False,27.911943,1990.0,-80.64019,sqft,10454.4,,399999.0,399999.0,,False,FL,1181 Whisper Rd SE,25000.0,700791000.0,32909,104109444,,,,,,,,,,,,,,,,True
329,2.0,3.0,Palm Bay,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/23ba5d8dcc7e9fa19ffeb753f92e3574-p_e.jpg,False,True,False,False,False,False,False,27.992891,1056.0,-80.67383,acres,0.45999999999999996,,339998.0,339998.0,1800.0,False,FL,181 San Luis St SW,223580.0,703275000.0,32908,80765608,,333400.0,True,,1707465600000.0,,-1.0,$1 (Feb 9),,,,,,,,
330,4.0,6.0,Cocoa,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/718f9e2efa6e3523f98084f10e05a68b-p_e.jpg,False,True,False,False,False,False,False,28.36073,3311.0,-80.8143,sqft,7405.2,,449950.0,449950.0,2500.0,False,FL,305 Dryden Cir,362570.0,704169000.0,32926,104112222,,,True,,,,,,,,,,,,,
331,4.0,4.0,Melbourne,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7268ac19b06f72e4494f84f1ffc4b385-p_e.jpg,False,True,False,False,False,False,False,28.217678,2302.0,-80.72932,sqft,3920.4,,675000.0,675000.0,2999.0,False,FL,8048 Gullen Dr,415250.0,704344000.0,32940,251164181,,659500.0,True,,,,,,,,,,,,,
332,2.0,3.0,Cocoa,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/49c97ca9c1c3186ce74e4fe1468b51c9-p_e.jpg,False,True,False,False,False,False,False,28.48883,1593.0,-80.79204,sqft,10454.4,,354900.0,354900.0,2194.0,False,FL,4415 Comfort St,256270.0,710383000.0,32927,52841582,,347500.0,True,,,,,,,,,,,,,
333,1.0,2.0,Palm Bay,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/289ea40a44a4b910c70371c8f2beceaf-p_e.jpg,False,True,False,False,False,False,False,27.974144,904.0,-80.636826,acres,0.26,,244900.0,244900.0,1633.0,False,FL,990 Taft Ave SE,155270.0,714640000.0,32909,43513734,,240700.0,True,,,,,,,,,,,,,
334,5.0,6.0,Satellite Beach,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/45b6436d4dfb6bd333a826436b5a1f44-p_e.jpg,False,True,False,True,False,False,False,28.193949,3714.0,-80.594986,,,BUILDER_PLAN,1146900.0,1146900.0,6043.0,False,FL,"Jupiter Plan, The Vue",,730667000.0,32937,2062335915,True,1088300.0,,,1705219200000.0,BUILDER_COMMUNITY,60000.0,,+,29572137,# JLHFLC,,,,,
335,3.0,3.0,Melbourne,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/99c1f57e796cf27e193fc89d23aa7f50-p_e.jpg,False,True,False,True,False,False,False,28.190968,2087.0,-80.72773,,,BUILDER_PLAN,511900.0,511900.0,3499.0,False,FL,"Lexi Plan, Pangea",,732202000.0,32940,2055021108,True,498700.0,,,1699689600000.0,BUILDER_COMMUNITY,8000.0,,+,29796585,# 9FPIWO,,,,,
336,3.0,4.0,Palm Bay,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0a84ee185c08c84d1ae68b4d6380d8f0-p_e.jpg,False,True,False,True,False,False,False,27.987593,2338.0,-80.645584,,,BUILDER_PLAN,345990.0,345990.0,2550.0,False,FL,"Charlotte Plan, Palm Bay",,737011000.0,32909,2057916865,True,338600.0,,,1695193200000.0,BUILDER_COMMUNITY,8000.0,,+,30038529,# 5F1XH6,,,,,
337,2.0,3.0,Titusville,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9a4ed345a38c2b77fe1f735bf62d1dcd-p_e.jpg,False,True,False,False,False,False,False,28.630407,1220.0,-80.84708,sqft,8712.0,,375000.0,375000.0,1800.0,False,FL,3420 Heather Dr,154940.0,739353000.0,32796,43373487,,364100.0,True,,,,,,,,,,,,,
338,3.0,4.0,Merritt Island,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3c47209113a6df3469b3a6db721b58cd-p_e.jpg,False,True,False,False,False,False,False,28.36109,2759.0,-80.662834,acres,0.27999999999999997,,950000.0,950000.0,4752.0,False,FL,285 Milford Point Dr,661980.0,746045000.0,32952,43423073,,931400.0,True,,,,,,,,,,,,,
339,2.0,3.0,Palm Bay,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0e1cf7c61142b5057d34a6a3fe7f3229-p_e.jpg,False,True,False,False,False,False,False,27.996605,2006.0,-80.69661,acres,0.51,,589900.0,589900.0,2176.0,False,FL,899 Sanford St SW,303700.0,746045000.0,32908,80759555,,576900.0,True,,,,,,,,,,,,,
340,2.0,3.0,Cocoa,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/230c43bb16a1d2e7b4c6530bc37ae3ac-p_e.jpg,False,True,False,False,False,False,False,28.364336,1066.0,-80.769135,sqft,7840.8,,190000.0,190000.0,1800.0,False,FL,2460 Victor Rd,116360.0,748250000.0,32926,43413843,,189900.0,True,,,,,,,,,,,,,
341,2.0,3.0,Palm Bay,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0adc20d67818bcf6e9c437f34be3c100-p_e.jpg,False,True,False,False,False,False,False,28.011198,1172.0,-80.666306,acres,0.26,,299000.0,299000.0,1809.0,False,FL,305 Americana Blvd NE,223140.0,748250000.0,32907,43501420,,299200.0,,True,,,,,,,,,,,,
342,2.0,3.0,Titusville,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/45afbb4b0034b97ef4871ce053b2c246-p_e.jpg,False,True,False,True,False,False,False,28.58802,1672.0,-80.84567,,,BUILDER_PLAN,339990.0,339990.0,2024.0,False,FL,"Aria Plan, Fox Hammock",,748452000.0,32780,2055135328,True,338100.0,,,,BUILDER_COMMUNITY,,,+,30169806,# CR1Y90,,,,,
343,2.0,4.0,Titusville,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3a3cfe6daa0d788e71de545d3d83ba19-p_e.jpg,False,True,False,False,False,False,False,28.630531,2007.0,-80.86149,acres,0.25,,375000.0,375000.0,2228.0,False,FL,4065 Dianthus Ln,219440.0,750087000.0,32796,43374311,,363500.0,True,,1707206400000.0,,-5000.0,"$5,000 (Feb 6)",,,,,,,,
344,2.0,4.0,Satellite Beach,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/83b4dc8c0dfdca31743b704c79d5e52d-p_e.jpg,False,True,False,False,False,False,False,28.161781,1803.0,-80.59629,sqft,8712.0,,649000.0,649000.0,3499.0,False,FL,324 Trinidad Dr,486540.0,750608000.0,32937,54614386,,639500.0,True,,,,,,,,,,,,,
345,2.0,4.0,Rockledge,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4b166322c319197ec60f101fb974b6df-p_e.jpg,False,True,False,False,False,False,False,28.280172,1911.0,-80.70935,sqft,8712.0,,490000.0,490000.0,2538.0,False,FL,4561 Manchester Dr,358770.0,754444000.0,32955,60340361,,473800.0,True,,1707465600000.0,,-9000.0,"$9,000 (Feb 9)",,,,,,,,
346,2.0,3.0,Palm Bay,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d14f90efdcb15354b7d1d50756682623-p_e.jpg,False,True,False,False,False,False,False,27.965464,1571.0,-80.65636,acres,0.33999999999999997,,349000.0,349000.0,,False,FL,1324 Whaling Ave SE,251600.0,756046000.0,32909,43516518,,,True,,,,,,,,,,,,,
347,2.0,3.0,Palm Bay,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/383c7dd5552ced54d5884b78f89a40ea-p_e.jpg,False,True,False,False,False,False,False,27.984524,1120.0,-80.655075,acres,0.25,,189900.0,189900.0,1800.0,False,FL,670 Bluefields St SE,175770.0,,32909,43511910,,,True,,,,,,,,,,,,,
348,3.0,5.0,Rockledge,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/64f2e609286b9e31e7dc7b9d638d612d-p_e.jpg,False,True,False,False,False,False,False,28.297258,2555.0,-80.70389,acres,0.3,,625000.0,625000.0,3949.0,False,FL,3713 Garrett Dr,391260.0,759548000.0,32955,104135778,,605300.0,True,,,,,,,,,,,,,
349,2.0,3.0,Melbourne,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b120d0c9d5d525aa0d89f86592b40a7b-p_e.jpg,False,True,False,False,False,False,False,28.175417,1120.0,-80.66792,sqft,7840.8,,329900.0,329900.0,1845.0,False,FL,2720 King Richard Rd,241840.0,762197000.0,32935,43450491,,293200.0,,True,,,,,,,,,,,,
350,2.0,3.0,Melbourne,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6a7c38b2933c80efed6933e00acaa18a-p_e.jpg,False,True,False,False,False,False,False,28.242699,1700.0,-80.71568,sqft,7405.2,,399500.0,399500.0,,False,FL,1767 Mallard Lake Rd,326920.0,763517000.0,32940,43441044,,,True,,,,,,,,,,,,,
351,2.0,4.0,West Melbourne,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/72a4ef73e4e2b86168257dac1087b99a-p_e.jpg,False,True,False,False,False,False,False,28.04475,1873.0,-80.64514,sqft,6098.4,,450000.0,450000.0,2426.0,False,FL,1279 Corbett Ln,342780.0,763517000.0,32904,104122084,,447400.0,True,,,,,,,,,,,,,
352,3.0,4.0,Titusville,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2f4a086a723c075994ee86c971686d6a-p_e.jpg,False,True,False,False,False,False,False,28.517387,2058.0,-80.848816,acres,1.04,,505000.0,505000.0,2999.0,False,FL,7459 Windover Way,336480.0,765842000.0,32780,43386963,,491200.0,True,,,,,,,,,1.0,,,,
353,5.0,4.0,Cocoa,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1a007ea920484bf6697ad46690f9eb93-p_e.jpg,False,True,False,False,False,False,False,28.386978,3379.0,-80.74212,acres,0.51,,1000000.0,1000000.0,3999.0,False,FL,1716 Manor Dr,411770.0,766373000.0,32922,43408005,,629500.0,,True,,,,,,,,,,,,
354,2.0,3.0,Melbourne Beach,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b99a8237e8b3db17cdfc4504aac6272a-p_e.jpg,False,True,False,False,False,False,False,28.069138,1882.0,-80.561424,acres,0.31,,835000.0,835000.0,4013.0,False,FL,405 Avenue A,573690.0,767842000.0,32951,43506812,,832600.0,True,,,,,,,,,,,,,
355,2.0,4.0,Merritt Island,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/20276d1189673b48485ae2aefe4be05d-p_e.jpg,False,True,False,False,False,False,False,28.350637,1600.0,-80.70094,sqft,9583.2,,472000.0,472000.0,2375.0,False,FL,30 Mark Ave,270690.0,768022000.0,32952,54605502,,463400.0,True,,,,,,,,,,,,,
356,2.0,3.0,Cocoa,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/49b3f9527d2eaea37be88e87f1960451-p_e.jpg,False,True,False,False,False,False,False,28.488783,1396.0,-80.807236,acres,7405.0,,349900.0,349900.0,2086.0,False,FL,7360 Joshua Pl,235430.0,768083000.0,32927,54603543,,337200.0,True,,,,,,,,,,,,,
357,3.0,4.0,Cocoa,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b7314aad0289cf86a727bab84a3a5fb6-p_e.jpg,False,True,False,False,False,False,False,28.381287,1774.0,-80.81741,sqft,6969.6,,445000.0,445000.0,2424.0,False,FL,1429 Mycroft Dr,311120.0,768618000.0,32926,104125149,,442000.0,True,,,,,,,,,,,,,
358,2.0,3.0,Titusville,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/80be4058b2de81ba4b4145946b611174-p_e.jpg,False,True,False,False,False,False,False,28.582253,1950.0,-80.83117,acres,0.5700000000000001,BUILDER_SPEC,595000.0,595000.0,,False,FL,3180 Treetop Dr,48750.0,769952000.0,32780,104087016,True,,,,1706860800000.0,,475000.0,,,,,,,,,
359,2.0,3.0,Satellite Beach,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c920cb495d569df5feb77099cbcf7a24-p_e.jpg,False,True,False,False,False,False,False,28.182022,1641.0,-80.601524,sqft,7840.8,,685000.0,685000.0,,False,FL,460 Grant Ave,479460.0,770193000.0,32937,43452166,,,,True,,,,,,,,,,,,
360,2.0,3.0,Palm Bay,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/29dc6095fa29e03b24ff6e71def7a9d8-p_e.jpg,False,True,False,False,False,False,False,28.013794,1808.0,-80.62572,acres,0.31,,329900.0,329900.0,,False,FL,601 Posen Ct NE,245230.0,770193000.0,32905,43499504,,,True,,,,,,,,,,,,,
361,3.0,5.0,Palm Bay,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bc1b0be73513588783b4cd3a83037c94-p_e.jpg,False,True,False,False,False,False,False,27.931755,1984.0,-80.68373,sqft,10018.8,BUILDER_SPEC,395900.0,395900.0,,False,FL,482 Olney St,,770783000.0,32908,2052960584,True,393800.0,,,,,,,,,,,,,,
